DateTime,SpacesOccupied,PercentOccupied,
2/13/17 14:00,676,69.05005107,Staff
2/13/17 14:15,742,75.79162411,Staff
2/13/17 14:30,803,82.02247191,Staff
2/13/17 15:00,870,88.86618999,Staff
2/13/17 15:15,882,90.09193054,Staff
2/13/17 15:30,899,91.82839632,Staff
2/13/17 15:45,906,92.54341164,Staff
2/13/17 16:00,908,92.74770174,Staff
2/13/17 16:15,906,92.54341164,Staff
2/13/17 16:30,915,93.46271706,Staff
2/13/17 16:45,921,94.07558733,Staff
2/13/17 17:00,925,94.48416752,Staff
2/13/17 17:15,920,93.97344229,Staff
2/13/17 17:30,918,93.7691522,Staff
2/13/17 17:45,926,94.58631256,Staff
2/13/17 18:00,933,95.30132789,Staff
2/13/17 18:15,926,94.58631256,Staff
2/13/17 18:30,926,94.58631256,Staff
2/13/17 18:45,925,94.48416752,Staff
2/13/17 19:00,922,94.17773238,Staff
2/13/17 19:15,916,93.5648621,Staff
2/13/17 19:30,917,93.66700715,Staff
2/13/17 19:45,906,92.54341164,Staff
2/13/17 20:00,894,91.31767109,Staff
2/13/17 20:15,881,89.9897855,Staff
2/13/17 20:30,859,87.74259448,Staff
2/13/17 20:45,828,84.57609806,Staff
2/13/17 21:00,805,82.226762,Staff
2/13/17 21:15,756,77.22165475,Staff
2/13/17 21:30,701,71.60367722,Staff
2/13/17 21:45,650,66.39427988,Staff
2/13/17 22:00,602,61.49131767,Staff
2/13/17 22:15,528,53.93258427,Staff
2/13/17 22:30,457,46.68028601,Staff
2/13/17 22:45,388,39.63227783,Staff
2/13/17 23:00,329,33.60572012,Staff
2/13/17 23:15,274,27.98774259,Staff
2/13/17 23:30,223,22.77834525,Staff
2/13/17 23:45,190,19.40755873,Staff
2/14/17 0:00,160,16.34320735,Staff
2/14/17 0:15,141,14.40245148,Staff
2/14/17 0:30,132,13.48314607,Staff
2/14/17 0:45,115,11.74668029,Staff
2/14/17 1:00,102,10.41879469,Staff
2/14/17 1:15,93,9.499489275,Staff
2/14/17 1:30,79,8.069458631,Staff
2/14/17 1:45,75,7.660878447,Staff
2/14/17 2:00,74,7.558733401,Staff
2/14/17 2:15,71,7.252298264,Staff
2/14/17 2:30,65,6.639427988,Staff
2/14/17 2:45,63,6.435137896,Staff
2/14/17 3:00,62,6.33299285,Staff
2/14/17 3:15,56,5.720122574,Staff
2/14/17 3:30,104,10.62308478,Staff
2/14/17 3:45,103,10.52093973,Staff
2/14/17 4:00,103,10.52093973,Staff
2/14/17 4:15,101,10.31664964,Staff
2/14/17 4:30,101,10.31664964,Staff
2/14/17 4:45,101,10.31664964,Staff
2/14/17 5:00,101,10.31664964,Staff
2/14/17 5:15,100,10.2145046,Staff
2/14/17 5:30,100,10.2145046,Staff
2/14/17 5:45,101,10.31664964,Staff
2/14/17 6:00,101,10.31664964,Staff
2/14/17 6:15,100,10.2145046,Staff
2/14/17 6:30,100,10.2145046,Staff
2/14/17 6:45,100,10.2145046,Staff
2/14/17 7:00,100,10.2145046,Staff
2/14/17 7:15,100,10.2145046,Staff
2/14/17 7:30,100,10.2145046,Staff
2/14/17 7:45,100,10.2145046,Staff
2/14/17 8:00,100,10.2145046,Staff
2/14/17 8:15,100,10.2145046,Staff
2/14/17 8:30,100,10.2145046,Staff
2/14/17 8:45,100,10.2145046,Staff
2/14/17 9:00,100,10.2145046,Staff
2/14/17 9:15,100,10.2145046,Staff
2/14/17 9:30,100,10.2145046,Staff
2/14/17 9:45,100,10.2145046,Staff
2/14/17 10:00,100,10.2145046,Staff
2/14/17 10:15,100,10.2145046,Staff
2/14/17 10:30,100,10.2145046,Staff
2/14/17 10:45,105,10.72522983,Staff
2/14/17 11:00,110,11.23595506,Staff
2/14/17 11:15,111,11.3381001,Staff
2/14/17 11:30,125,12.76813075,Staff
2/14/17 11:45,153,15.62819203,Staff
2/14/17 12:00,188,19.20326864,Staff
2/14/17 12:15,221,22.57405516,Staff
2/14/17 12:30,271,27.68130746,Staff
2/14/17 12:45,332,33.91215526,Staff
2/14/17 13:00,422,43.1052094,Staff
2/14/17 13:15,522,53.31971399,Staff
2/14/17 13:30,599,61.18488253,Staff
2/14/17 13:45,690,70.48008172,Staff
2/14/17 14:00,792,80.8988764,Staff
2/14/17 14:15,849,86.72114402,Staff
2/14/17 14:30,896,91.52196118,Staff
2/14/17 14:45,927,94.68845761,Staff
2/14/17 15:00,923,94.27987743,Staff
2/14/17 15:15,924,94.38202247,Staff
2/14/17 15:30,921,94.07558733,Staff
2/14/17 15:45,923,94.27987743,Staff
2/14/17 16:00,976,99.69356486,Staff
2/14/17 16:15,971,99.18283963,Staff
2/14/17 16:30,972,99.28498468,Staff
2/14/17 17:00,970,99.08069459,Staff
2/14/17 17:15,968,98.87640449,Staff
2/14/17 17:30,972,99.28498468,Staff
2/14/17 17:45,966,98.6721144,Staff
2/14/17 18:00,966,98.6721144,Staff
2/14/17 18:15,956,97.65066394,Staff
2/14/17 18:30,952,97.24208376,Staff
2/14/17 18:45,954,97.44637385,Staff
2/14/17 19:00,948,96.83350358,Staff
2/14/17 19:15,940,96.01634321,Staff
2/14/17 19:30,932,95.19918284,Staff
2/14/17 19:45,919,93.87129724,Staff
2/14/17 20:00,913,93.25842697,Staff
2/14/17 20:15,903,92.23697651,Staff
2/14/17 20:30,886,90.50051073,Staff
2/14/17 20:45,854,87.23186925,Staff
2/14/17 21:00,833,85.08682329,Staff
2/14/17 21:15,786,80.28600613,Staff
2/14/17 21:30,728,74.36159346,Staff
2/14/17 21:45,655,66.90500511,Staff
2/14/17 22:00,583,59.5505618,Staff
2/14/17 22:15,509,51.9918284,Staff
2/14/17 22:30,414,42.28804903,Staff
2/14/17 22:45,344,35.13789581,Staff
2/14/17 23:00,278,28.39632278,Staff
2/14/17 23:15,238,24.31052094,Staff
2/14/17 23:30,192,19.61184883,Staff
2/14/17 23:45,169,17.26251277,Staff
2/15/17 0:00,148,15.1174668,Staff
2/15/17 0:15,133,13.58529111,Staff
2/15/17 0:30,123,12.56384065,Staff
2/15/17 0:45,114,11.64453524,Staff
2/15/17 1:00,107,10.92951992,Staff
2/15/17 1:15,102,10.41879469,Staff
2/15/17 1:30,102,10.41879469,Staff
2/15/17 1:45,98,10.0102145,Staff
2/15/17 2:00,97,9.908069459,Staff
2/15/17 2:15,97,9.908069459,Staff
2/15/17 2:30,97,9.908069459,Staff
2/15/17 2:45,96,9.805924413,Staff
2/15/17 3:00,96,9.805924413,Staff
2/15/17 3:15,90,9.193054137,Staff
2/15/17 3:30,89,9.090909091,Staff
2/15/17 3:45,88,8.988764045,Staff
2/15/17 4:00,89,9.090909091,Staff
2/15/17 4:15,96,9.805924413,Staff
2/15/17 4:30,95,9.703779367,Staff
2/15/17 4:45,100,10.2145046,Staff
2/15/17 5:00,106,10.82737487,Staff
2/15/17 5:15,106,10.82737487,Staff
2/15/17 5:30,105,10.72522983,Staff
2/15/17 5:45,105,10.72522983,Staff
2/15/17 6:00,105,10.72522983,Staff
2/15/17 6:15,105,10.72522983,Staff
2/15/17 6:30,105,10.72522983,Staff
2/15/17 6:45,105,10.72522983,Staff
2/15/17 7:00,105,10.72522983,Staff
2/15/17 7:15,105,10.72522983,Staff
2/15/17 7:30,105,10.72522983,Staff
2/15/17 7:45,105,10.72522983,Staff
2/15/17 8:00,105,10.72522983,Staff
2/15/17 8:15,105,10.72522983,Staff
2/15/17 8:30,105,10.72522983,Staff
2/15/17 8:45,105,10.72522983,Staff
2/15/17 9:00,105,10.72522983,Staff
2/15/17 9:15,105,10.72522983,Staff
2/15/17 9:30,105,10.72522983,Staff
2/15/17 9:45,105,10.72522983,Staff
2/15/17 10:00,105,10.72522983,Staff
2/15/17 10:15,106,10.82737487,Staff
2/15/17 10:30,108,11.03166496,Staff
2/15/17 10:45,110,11.23595506,Staff
2/15/17 11:00,118,12.05311542,Staff
2/15/17 11:15,121,12.35955056,Staff
2/15/17 11:30,132,13.48314607,Staff
2/15/17 11:45,151,15.42390194,Staff
2/15/17 12:00,185,18.8968335,Staff
2/15/17 12:15,221,22.57405516,Staff
2/15/17 12:30,263,26.86414709,Staff
2/15/17 12:45,328,33.50357508,Staff
2/15/17 13:00,398,40.65372829,Staff
2/15/17 13:15,482,49.23391216,Staff
2/15/17 13:30,569,58.12053115,Staff
2/15/17 13:45,642,65.57711951,Staff
2/15/17 14:00,732,74.77017365,Staff
2/15/17 14:15,819,83.65679265,Staff
2/15/17 14:30,866,88.45760981,Staff
2/15/17 14:45,900,91.93054137,Staff
2/15/17 15:00,923,94.27987743,Staff
2/15/17 15:30,942,96.2206333,Staff
2/15/17 15:45,938,95.81205312,Staff
2/15/17 16:00,935,95.50561798,Staff
2/15/17 16:15,936,95.60776302,Staff
2/15/17 16:30,938,95.81205312,Staff
2/15/17 16:45,937,95.70990807,Staff
2/15/17 17:00,932,95.19918284,Staff
2/15/17 17:15,928,94.79060266,Staff
2/15/17 17:30,925,94.48416752,Staff
2/15/17 17:45,923,94.27987743,Staff
2/15/17 18:00,921,94.07558733,Staff
2/15/17 18:15,926,94.58631256,Staff
2/15/17 18:30,923,94.27987743,Staff
2/15/17 18:45,924,94.38202247,Staff
2/15/17 19:00,926,94.58631256,Staff
2/15/17 19:15,926,94.58631256,Staff
2/15/17 19:30,927,94.68845761,Staff
2/15/17 19:45,922,94.17773238,Staff
2/15/17 20:00,987,100.8171604,Staff
2/15/17 20:15,971,99.18283963,Staff
2/15/17 20:30,946,96.62921348,Staff
2/15/17 20:45,922,94.17773238,Staff
2/15/17 21:00,901,92.03268641,Staff
2/15/17 21:15,881,89.9897855,Staff
2/15/17 21:30,867,88.55975485,Staff
2/15/17 21:45,841,85.90398366,Staff
2/15/17 22:00,817,83.45250255,Staff
2/15/17 22:15,754,77.01736466,Staff
2/15/17 22:30,686,70.07150153,Staff
2/15/17 22:45,621,63.43207354,Staff
2/15/17 23:00,574,58.63125638,Staff
2/15/17 23:15,530,54.13687436,Staff
2/15/17 23:30,483,49.3360572,Staff
2/15/17 23:45,446,45.5566905,Staff
2/16/17 0:00,411,41.98161389,Staff
2/16/17 0:15,372,37.9979571,Staff
2/16/17 0:30,315,32.17568948,Staff
2/16/17 0:45,267,27.27272727,Staff
2/16/17 1:00,232,23.69765066,Staff
2/16/17 1:15,219,22.36976507,Staff
2/16/17 1:30,208,21.24616956,Staff
2/16/17 1:45,204,20.83758938,Staff
2/16/17 2:00,200,20.42900919,Staff
2/16/17 2:15,187,19.1011236,Staff
2/16/17 2:30,184,18.79468846,Staff
2/16/17 2:45,183,18.69254341,Staff
2/16/17 3:00,183,18.69254341,Staff
2/16/17 3:15,175,17.87538304,Staff
2/16/17 3:30,169,17.26251277,Staff
2/16/17 3:45,162,16.54749745,Staff
2/16/17 4:00,160,16.34320735,Staff
2/16/17 4:15,157,16.03677222,Staff
2/16/17 4:30,156,15.93462717,Staff
2/16/17 4:45,156,15.93462717,Staff
2/16/17 5:00,156,15.93462717,Staff
2/16/17 5:15,155,15.83248212,Staff
2/16/17 5:30,155,15.83248212,Staff
2/16/17 5:45,155,15.83248212,Staff
2/16/17 6:00,155,15.83248212,Staff
2/16/17 6:15,155,15.83248212,Staff
2/16/17 6:30,155,15.83248212,Staff
2/16/17 6:45,155,15.83248212,Staff
2/16/17 7:00,155,15.83248212,Staff
2/16/17 7:15,155,15.83248212,Staff
2/16/17 7:30,155,15.83248212,Staff
2/16/17 7:45,155,15.83248212,Staff
2/16/17 8:00,156,15.93462717,Staff
2/16/17 8:15,155,15.83248212,Staff
2/16/17 8:30,155,15.83248212,Staff
2/16/17 8:45,155,15.83248212,Staff
2/16/17 9:00,155,15.83248212,Staff
2/16/17 9:15,155,15.83248212,Staff
2/16/17 9:30,155,15.83248212,Staff
2/16/17 9:45,155,15.83248212,Staff
2/16/17 10:00,155,15.83248212,Staff
2/16/17 10:15,155,15.83248212,Staff
2/16/17 10:30,156,15.93462717,Staff
2/16/17 10:45,160,16.34320735,Staff
2/16/17 11:00,170,17.36465781,Staff
2/16/17 11:15,128,13.07456588,Staff
2/16/17 11:30,134,13.68743616,Staff
2/16/17 11:45,152,15.52604699,Staff
2/16/17 12:00,191,19.50970378,Staff
2/16/17 12:15,225,22.98263534,Staff
2/16/17 12:30,272,27.7834525,Staff
2/16/17 12:45,328,33.50357508,Staff
2/16/17 13:00,394,40.24514811,Staff
2/16/17 13:15,489,49.94892748,Staff
2/16/17 13:30,556,56.79264556,Staff
2/16/17 13:45,637,65.06639428,Staff
2/16/17 14:00,730,74.56588355,Staff
2/16/17 14:15,794,81.1031665,Staff
2/16/17 14:30,836,85.39325843,Staff
2/16/17 14:45,873,89.17262513,Staff
2/16/17 15:00,890,90.90909091,Staff
2/16/17 15:15,902,92.13483146,Staff
2/16/17 15:30,907,92.64555669,Staff
2/16/17 15:45,912,93.15628192,Staff
2/16/17 16:00,990,101.1235955,Staff
2/16/17 16:15,993,101.4300306,Staff
2/16/17 16:30,991,101.2257406,Staff
2/16/17 16:45,995,101.6343207,Staff
2/16/17 17:00,997,101.8386108,Staff
2/16/17 17:15,994,101.5321757,Staff
2/16/17 17:30,980,100.102145,Staff
2/16/17 17:45,971,99.18283963,Staff
2/16/17 18:00,970,99.08069459,Staff
2/16/17 18:15,967,98.77425945,Staff
2/16/17 18:30,962,98.26353422,Staff
2/16/17 18:45,963,98.36567926,Staff
2/16/17 19:00,962,98.26353422,Staff
2/16/17 19:15,956,97.65066394,Staff
2/16/17 19:30,956,97.65066394,Staff
2/16/17 19:45,947,96.73135853,Staff
2/16/17 20:00,936,95.60776302,Staff
2/16/17 20:15,918,93.7691522,Staff
2/16/17 20:30,900,91.93054137,Staff
2/16/17 20:45,864,88.25331971,Staff
2/16/17 21:00,847,86.51685393,Staff
2/16/17 21:15,807,82.43105209,Staff
2/16/17 21:30,751,76.71092952,Staff
2/16/17 21:45,698,71.29724208,Staff
2/16/17 22:00,644,65.7814096,Staff
2/16/17 22:15,607,62.0020429,Staff
2/16/17 22:30,546,55.7711951,Staff
2/16/17 22:45,480,49.02962206,Staff
2/16/17 23:00,420,42.90091931,Staff
2/16/17 23:15,378,38.61082737,Staff
2/16/17 23:30,347,35.44433095,Staff
2/16/17 23:45,316,32.27783453,Staff
2/17/17 0:00,288,29.41777324,Staff
2/17/17 0:15,263,26.86414709,Staff
2/17/17 0:30,232,23.69765066,Staff
2/17/17 0:45,211,21.5526047,Staff
2/17/17 1:00,200,20.42900919,Staff
2/17/17 1:15,190,19.40755873,Staff
2/17/17 1:30,179,18.28396323,Staff
2/17/17 1:45,173,17.67109295,Staff
2/17/17 2:00,163,16.64964249,Staff
2/17/17 2:15,153,15.62819203,Staff
2/17/17 2:30,151,15.42390194,Staff
2/17/17 2:45,151,15.42390194,Staff
2/17/17 3:00,149,15.21961185,Staff
2/17/17 3:15,144,14.70888662,Staff
2/17/17 3:30,140,14.30030644,Staff
2/17/17 3:45,136,13.89172625,Staff
2/17/17 4:00,134,13.68743616,Staff
2/17/17 4:15,125,12.76813075,Staff
2/17/17 4:30,125,12.76813075,Staff
2/17/17 4:45,124,12.6659857,Staff
2/17/17 5:00,123,12.56384065,Staff
2/17/17 5:15,121,12.35955056,Staff
2/17/17 5:30,121,12.35955056,Staff
2/17/17 5:45,120,12.25740552,Staff
2/17/17 6:00,120,12.25740552,Staff
2/17/17 6:15,120,12.25740552,Staff
2/17/17 6:30,120,12.25740552,Staff
2/17/17 6:45,120,12.25740552,Staff
2/17/17 7:00,120,12.25740552,Staff
2/17/17 7:15,120,12.25740552,Staff
2/17/17 7:30,120,12.25740552,Staff
2/17/17 7:45,120,12.25740552,Staff
2/17/17 8:00,120,12.25740552,Staff
2/17/17 8:15,120,12.25740552,Staff
2/17/17 8:30,120,12.25740552,Staff
2/17/17 8:45,120,12.25740552,Staff
2/17/17 9:00,120,12.25740552,Staff
2/17/17 9:15,120,12.25740552,Staff
2/17/17 9:30,120,12.25740552,Staff
2/17/17 9:45,119,12.15526047,Staff
2/17/17 10:00,119,12.15526047,Staff
2/17/17 10:15,119,12.15526047,Staff
2/17/17 10:30,119,12.15526047,Staff
2/17/17 10:45,121,12.35955056,Staff
2/17/17 11:00,126,12.87027579,Staff
2/17/17 11:15,130,13.27885598,Staff
2/17/17 11:30,137,13.9938713,Staff
2/17/17 11:45,157,16.03677222,Staff
2/17/17 12:00,183,18.69254341,Staff
2/17/17 12:15,204,20.83758938,Staff
2/17/17 12:30,233,23.79979571,Staff
2/17/17 12:45,261,26.659857,Staff
2/17/17 13:00,308,31.46067416,Staff
2/17/17 13:15,357,36.46578141,Staff
2/17/17 13:30,401,40.96016343,Staff
2/17/17 13:45,455,46.47599591,Staff
2/17/17 14:00,497,50.76608784,Staff
2/17/17 14:15,537,54.85188968,Staff
2/17/17 14:30,569,58.12053115,Staff
2/17/17 14:45,581,59.34627171,Staff
2/17/17 15:00,591,60.36772217,Staff
2/17/17 15:15,593,60.57201226,Staff
2/17/17 15:30,595,60.77630235,Staff
2/17/17 15:45,602,61.49131767,Staff
2/17/17 16:00,603,61.59346272,Staff
2/17/17 16:15,605,61.79775281,Staff
2/17/17 16:30,602,61.49131767,Staff
2/17/17 16:45,601,61.38917263,Staff
2/17/17 17:00,595,60.77630235,Staff
2/17/17 17:15,593,60.57201226,Staff
2/17/17 17:30,588,60.06128703,Staff
2/17/17 17:45,584,59.65270684,Staff
2/17/17 18:00,582,59.44841675,Staff
2/17/17 18:15,576,58.83554648,Staff
2/17/17 18:30,567,57.91624106,Staff
2/17/17 18:45,555,56.69050051,Staff
2/17/17 19:00,545,55.66905005,Staff
2/17/17 19:15,538,54.95403473,Staff
2/17/17 19:30,530,54.13687436,Staff
2/17/17 19:45,519,53.01327886,Staff
2/17/17 20:00,517,52.80898876,Staff
2/17/17 20:15,503,51.37895812,Staff
2/17/17 20:30,479,48.92747702,Staff
2/17/17 20:45,457,46.68028601,Staff
2/17/17 21:00,435,44.43309499,Staff
2/17/17 21:15,400,40.85801839,Staff
2/17/17 21:30,371,37.89581205,Staff
2/17/17 21:45,338,34.52502554,Staff
2/17/17 22:00,297,30.33707865,Staff
2/17/17 22:15,253,25.84269663,Staff
2/17/17 22:30,212,21.65474974,Staff
2/17/17 22:45,177,18.07967314,Staff
2/17/17 23:00,169,17.26251277,Staff
2/17/17 23:15,151,15.42390194,Staff
2/17/17 23:30,131,13.38100102,Staff
2/17/17 23:45,121,12.35955056,Staff
2/18/17 0:00,116,11.84882533,Staff
2/18/17 0:15,113,11.54239019,Staff
2/18/17 0:30,111,11.3381001,Staff
2/18/17 0:45,111,11.3381001,Staff
2/18/17 1:00,110,11.23595506,Staff
2/18/17 1:15,109,11.13381001,Staff
2/18/17 1:30,108,11.03166496,Staff
2/18/17 1:45,108,11.03166496,Staff
2/18/17 2:00,107,10.92951992,Staff
2/18/17 2:15,106,10.82737487,Staff
2/18/17 2:30,105,10.72522983,Staff
2/18/17 2:45,105,10.72522983,Staff
2/18/17 3:00,104,10.62308478,Staff
2/18/17 3:15,102,10.41879469,Staff
2/18/17 3:30,101,10.31664964,Staff
2/18/17 3:45,99,10.11235955,Staff
2/18/17 4:00,99,10.11235955,Staff
2/18/17 4:15,97,9.908069459,Staff
2/18/17 4:30,96,9.805924413,Staff
2/18/17 4:45,95,9.703779367,Staff
2/18/17 5:00,95,9.703779367,Staff
2/18/17 5:15,95,9.703779367,Staff
2/18/17 5:30,95,9.703779367,Staff
2/18/17 5:45,95,9.703779367,Staff
2/18/17 6:00,95,9.703779367,Staff
2/18/17 6:15,95,9.703779367,Staff
2/18/17 6:30,95,9.703779367,Staff
2/18/17 6:45,95,9.703779367,Staff
2/18/17 7:00,95,9.703779367,Staff
2/18/17 7:15,95,9.703779367,Staff
2/18/17 7:30,95,9.703779367,Staff
2/18/17 7:45,95,9.703779367,Staff
2/18/17 8:00,95,9.703779367,Staff
2/18/17 8:15,95,9.703779367,Staff
2/18/17 8:30,95,9.703779367,Staff
2/18/17 8:45,95,9.703779367,Staff
2/18/17 9:00,95,9.703779367,Staff
2/18/17 9:15,95,9.703779367,Staff
2/18/17 9:30,95,9.703779367,Staff
2/18/17 9:45,95,9.703779367,Staff
2/18/17 10:00,95,9.703779367,Staff
2/18/17 10:15,96,9.805924413,Staff
2/18/17 10:30,96,9.805924413,Staff
2/18/17 10:45,96,9.805924413,Staff
2/18/17 11:00,96,9.805924413,Staff
2/18/17 11:15,97,9.908069459,Staff
2/18/17 11:30,97,9.908069459,Staff
2/18/17 11:45,97,9.908069459,Staff
2/18/17 12:00,97,9.908069459,Staff
2/18/17 12:15,97,9.908069459,Staff
2/18/17 12:30,96,9.805924413,Staff
2/18/17 12:45,96,9.805924413,Staff
2/18/17 13:00,96,9.805924413,Staff
2/18/17 13:15,98,10.0102145,Staff
2/18/17 13:30,98,10.0102145,Staff
2/18/17 13:45,98,10.0102145,Staff
2/18/17 14:00,97,9.908069459,Staff
2/18/17 14:15,97,9.908069459,Staff
2/18/17 14:30,97,9.908069459,Staff
2/18/17 14:45,99,10.11235955,Staff
2/18/17 15:00,100,10.2145046,Staff
2/18/17 15:15,100,10.2145046,Staff
2/18/17 15:30,100,10.2145046,Staff
2/18/17 15:45,101,10.31664964,Staff
2/18/17 16:00,101,10.31664964,Staff
2/18/17 16:15,99,10.11235955,Staff
2/18/17 16:30,101,10.31664964,Staff
2/18/17 16:45,102,10.41879469,Staff
2/18/17 17:00,102,10.41879469,Staff
2/18/17 17:15,102,10.41879469,Staff
2/18/17 17:30,101,10.31664964,Staff
2/18/17 17:45,101,10.31664964,Staff
2/18/17 18:00,100,10.2145046,Staff
2/18/17 18:15,102,10.41879469,Staff
2/18/17 18:30,100,10.2145046,Staff
2/18/17 18:45,100,10.2145046,Staff
2/18/17 19:00,100,10.2145046,Staff
2/18/17 19:15,100,10.2145046,Staff
2/18/17 19:30,101,10.31664964,Staff
2/18/17 19:45,102,10.41879469,Staff
2/18/17 20:00,101,10.31664964,Staff
2/18/17 20:15,100,10.2145046,Staff
2/18/17 20:30,100,10.2145046,Staff
2/18/17 20:45,100,10.2145046,Staff
2/18/17 21:00,100,10.2145046,Staff
2/18/17 21:15,101,10.31664964,Staff
2/18/17 21:30,102,10.41879469,Staff
2/18/17 21:45,105,10.72522983,Staff
2/18/17 22:00,105,10.72522983,Staff
2/18/17 22:15,106,10.82737487,Staff
2/18/17 22:30,105,10.72522983,Staff
2/18/17 22:45,103,10.52093973,Staff
2/18/17 23:00,103,10.52093973,Staff
2/18/17 23:15,99,10.11235955,Staff
2/18/17 23:30,99,10.11235955,Staff
2/18/17 23:45,99,10.11235955,Staff
2/19/17 0:00,99,10.11235955,Staff
2/19/17 0:15,99,10.11235955,Staff
2/19/17 0:30,99,10.11235955,Staff
2/19/17 0:45,99,10.11235955,Staff
2/19/17 1:00,99,10.11235955,Staff
2/19/17 1:15,98,10.0102145,Staff
2/19/17 1:30,96,9.805924413,Staff
2/19/17 1:45,96,9.805924413,Staff
2/19/17 2:00,95,9.703779367,Staff
2/19/17 2:15,94,9.601634321,Staff
2/19/17 2:30,94,9.601634321,Staff
2/19/17 2:45,94,9.601634321,Staff
2/19/17 3:00,92,9.397344229,Staff
2/19/17 3:15,92,9.397344229,Staff
2/19/17 3:30,92,9.397344229,Staff
2/19/17 3:45,92,9.397344229,Staff
2/19/17 4:00,92,9.397344229,Staff
2/19/17 4:15,94,9.601634321,Staff
2/19/17 4:30,93,9.499489275,Staff
2/19/17 4:45,93,9.499489275,Staff
2/19/17 5:00,93,9.499489275,Staff
2/19/17 5:15,93,9.499489275,Staff
2/19/17 5:30,93,9.499489275,Staff
2/19/17 5:45,93,9.499489275,Staff
2/19/17 6:00,93,9.499489275,Staff
2/19/17 6:15,93,9.499489275,Staff
2/19/17 6:30,92,9.397344229,Staff
2/19/17 6:45,92,9.397344229,Staff
2/19/17 7:00,92,9.397344229,Staff
2/19/17 7:15,92,9.397344229,Staff
2/19/17 7:30,92,9.397344229,Staff
2/19/17 7:45,92,9.397344229,Staff
2/19/17 8:00,92,9.397344229,Staff
2/19/17 8:15,92,9.397344229,Staff
2/19/17 8:30,92,9.397344229,Staff
2/19/17 8:45,92,9.397344229,Staff
2/19/17 9:00,92,9.397344229,Staff
2/19/17 9:15,92,9.397344229,Staff
2/19/17 9:30,92,9.397344229,Staff
2/19/17 9:45,92,9.397344229,Staff
2/19/17 10:00,92,9.397344229,Staff
2/19/17 10:15,92,9.397344229,Staff
2/19/17 10:30,92,9.397344229,Staff
2/19/17 10:45,92,9.397344229,Staff
2/19/17 11:00,92,9.397344229,Staff
2/19/17 11:15,92,9.397344229,Staff
2/19/17 11:30,92,9.397344229,Staff
2/19/17 11:45,92,9.397344229,Staff
2/19/17 12:00,92,9.397344229,Staff
2/19/17 12:15,92,9.397344229,Staff
2/19/17 12:30,92,9.397344229,Staff
2/19/17 12:45,92,9.397344229,Staff
2/19/17 13:00,92,9.397344229,Staff
2/19/17 13:15,92,9.397344229,Staff
2/19/17 13:30,92,9.397344229,Staff
2/19/17 13:45,92,9.397344229,Staff
2/19/17 14:00,92,9.397344229,Staff
2/19/17 14:15,92,9.397344229,Staff
2/19/17 14:30,92,9.397344229,Staff
2/19/17 14:45,92,9.397344229,Staff
2/19/17 15:00,92,9.397344229,Staff
2/19/17 15:15,92,9.397344229,Staff
2/19/17 15:30,93,9.499489275,Staff
2/19/17 15:45,93,9.499489275,Staff
2/19/17 16:00,92,9.397344229,Staff
2/19/17 16:15,93,9.499489275,Staff
2/19/17 16:30,91,9.295199183,Staff
2/19/17 16:45,93,9.499489275,Staff
2/19/17 17:00,93,9.499489275,Staff
2/19/17 17:15,93,9.499489275,Staff
2/19/17 17:30,94,9.601634321,Staff
2/19/17 17:45,94,9.601634321,Staff
2/19/17 18:00,94,9.601634321,Staff
2/19/17 18:15,94,9.601634321,Staff
2/19/17 18:30,95,9.703779367,Staff
2/19/17 18:45,95,9.703779367,Staff
2/19/17 19:00,95,9.703779367,Staff
2/19/17 19:15,94,9.601634321,Staff
2/19/17 19:30,94,9.601634321,Staff
2/19/17 19:45,94,9.601634321,Staff
2/19/17 20:00,94,9.601634321,Staff
2/19/17 20:15,92,9.397344229,Staff
2/19/17 20:30,91,9.295199183,Staff
2/19/17 20:45,91,9.295199183,Staff
2/19/17 21:00,92,9.397344229,Staff
2/19/17 21:15,92,9.397344229,Staff
2/19/17 21:30,91,9.295199183,Staff
2/19/17 21:45,91,9.295199183,Staff
2/19/17 22:00,91,9.295199183,Staff
2/19/17 22:15,91,9.295199183,Staff
2/19/17 22:30,91,9.295199183,Staff
2/19/17 22:45,91,9.295199183,Staff
2/19/17 23:00,91,9.295199183,Staff
2/19/17 23:15,91,9.295199183,Staff
2/19/17 23:30,90,9.193054137,Staff
2/19/17 23:45,88,8.988764045,Staff
2/20/17 0:00,89,9.090909091,Staff
2/20/17 0:15,89,9.090909091,Staff
2/20/17 0:30,89,9.090909091,Staff
2/20/17 0:45,89,9.090909091,Staff
2/20/17 1:00,88,8.988764045,Staff
2/20/17 1:15,87,8.886618999,Staff
2/20/17 1:30,87,8.886618999,Staff
2/20/17 1:45,87,8.886618999,Staff
2/20/17 2:00,86,8.784473953,Staff
2/20/17 2:15,86,8.784473953,Staff
2/20/17 2:30,85,8.682328907,Staff
2/20/17 2:45,85,8.682328907,Staff
2/20/17 3:00,85,8.682328907,Staff
2/20/17 3:15,85,8.682328907,Staff
2/20/17 3:30,85,8.682328907,Staff
2/20/17 3:45,85,8.682328907,Staff
2/20/17 4:00,86,8.784473953,Staff
2/20/17 4:15,86,8.784473953,Staff
2/20/17 4:30,86,8.784473953,Staff
2/20/17 4:45,86,8.784473953,Staff
2/20/17 5:00,86,8.784473953,Staff
2/20/17 5:15,86,8.784473953,Staff
